"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 11 01:42:21 GMT 2025","Fri Apr 11 01:42:22 GMT 2025","360","tests_api","POST","TestPOST","","","POST registration for English language not agree.",""
"passed","Fri Apr 11 01:45:04 GMT 2025","Fri Apr 11 01:45:04 GMT 2025","621","tests_ui","Test Login Page.","TestLoginPage","","","test_ids_is_not_repeated_on_login_page",""
"failed","Fri Apr 11 01:42:31 GMT 2025","Fri Apr 11 01:42:31 GMT 2025","359","tests_api","POST","TestPOST","","","POST db_create_with_wrong_region.",""
"failed","Fri Apr 11 01:42:29 GMT 2025","Fri Apr 11 01:42:30 GMT 2025","782","tests_api","POST","TestPOST","","","POST db_create",""
"passed","Fri Apr 11 01:44:45 GMT 2025","Fri Apr 11 01:44:45 GMT 2025","0","tests_api","Test Static webpages","TestStaticWebPages","","","POST get token and other params.",""
"skipped","Fri Apr 11 01:43:00 GMT 2025","Fri Apr 11 01:43:01 GMT 2025","700","tests_api","POST","TestPOST","","","POST delete_db",""
"failed","Fri Apr 11 01:42:30 GMT 2025","Fri Apr 11 01:42:30 GMT 2025","356","tests_api","POST","TestPOST","","","POST db_create_with_wrong_db_version.",""
"failed","Fri Apr 11 01:42:36 GMT 2025","Fri Apr 11 01:42:37 GMT 2025","366","tests_api","POST","TestPOST","","","POST checking ports_len positive",""
"passed","Fri Apr 11 01:42:26 GMT 2025","Fri Apr 11 01:42:27 GMT 2025","1120","tests_api","POST","TestPOST","","","POST login/is_logged/logout",""
"broken","Fri Apr 11 01:45:09 GMT 2025","Fri Apr 11 01:45:14 GMT 2025","5057","tests_ui","Test Profile Page.","TestProfilePage","","","test_open_static_site_page",""
"failed","Fri Apr 11 01:42:20 GMT 2025","Fri Apr 11 01:42:20 GMT 2025","336","tests_api","GET","TestGET","","","GET profile status.",""
"skipped","Fri Apr 11 01:43:01 GMT 2025","Fri Apr 11 01:44:10 GMT 2025","69221","tests_api","POST","TestPOST","","","POST delete_all_created_db",""
"passed","Fri Apr 11 01:42:16 GMT 2025","Fri Apr 11 01:42:16 GMT 2025","0","tests_api","Test Connection DB","TestFull","","","Get token.",""
"passed","Fri Apr 11 01:42:23 GMT 2025","Fri Apr 11 01:42:23 GMT 2025","376","tests_api","POST","TestPOST","","","POST registration email is taken for en-us",""
"passed","Fri Apr 11 01:45:05 GMT 2025","Fri Apr 11 01:45:05 GMT 2025","581","tests_ui","Test Login Page.","TestLoginPage","","","test_buttons_are_clickable",""
"failed","Fri Apr 11 01:42:18 GMT 2025","Fri Apr 11 01:42:18 GMT 2025","355","tests_api","GET","TestGET","","","GET profile information.",""
"skipped","Fri Apr 11 01:42:32 GMT 2025","Fri Apr 11 01:42:33 GMT 2025","698","tests_api","POST","TestPOST","","","POST db_list_with_filter",""
"passed","Fri Apr 11 01:45:06 GMT 2025","Fri Apr 11 01:45:06 GMT 2025","823","tests_ui","Test Login Page.","TestLoginPage","","","test_login",""
"passed","Fri Apr 11 01:42:34 GMT 2025","Fri Apr 11 01:42:34 GMT 2025","368","tests_api","POST","TestPOST","","","POST change_password_without_token",""
