"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 14 01:26:07 GMT 2024","Thu Nov 14 01:26:08 GMT 2024","374","tests_api","POST","TestPOST","","","POST registration Bulgaria language not agree.",""
"passed","Thu Nov 14 01:26:11 GMT 2024","Thu Nov 14 01:26:12 GMT 2024","1104","tests_api","POST","TestPOST","","","POST login/is_logged/logout",""
"broken","Thu Nov 14 01:26:02 GMT 2024","Thu Nov 14 01:26:03 GMT 2024","355","tests_api","Test Connection DB","TestFull","","","Capacity_db",""
"broken","Thu Nov 14 01:28:24 GMT 2024","Thu Nov 14 01:28:29 GMT 2024","5061","tests_ui","Test Profile Page.","TestProfilePage","","","test_open_static_site_page",""
"passed","Thu Nov 14 01:26:05 GMT 2024","Thu Nov 14 01:26:06 GMT 2024","335","tests_api","GET","TestGET","","","GET bad_request.",""
"passed","Thu Nov 14 01:26:15 GMT 2024","Thu Nov 14 01:26:15 GMT 2024","366","tests_api","POST","TestPOST","","","POST db_create_with_wrong_db_type.",""
"failed","Thu Nov 14 01:26:20 GMT 2024","Thu Nov 14 01:26:22 GMT 2024","1795","tests_api","POST","TestPOST","","","POST create_docker_container",""
"passed","Thu Nov 14 01:26:19 GMT 2024","Thu Nov 14 01:26:20 GMT 2024","374","tests_api","POST","TestPOST","","","POST change_password_with_wrong_data",""
"passed","Thu Nov 14 01:26:04 GMT 2024","Thu Nov 14 01:26:04 GMT 2024","362","tests_api","GET","TestGET","","","GET list list_dbtypes.",""
"failed","Thu Nov 14 01:26:24 GMT 2024","Thu Nov 14 01:26:45 GMT 2024","21078","tests_api","POST","TestPOST","","","POST delete_container",""
"failed","Thu Nov 14 01:26:22 GMT 2024","Thu Nov 14 01:26:23 GMT 2024","357","tests_api","POST","TestPOST","","","POST checking ports_len negative len",""
"passed","Thu Nov 14 01:27:42 GMT 2024","Thu Nov 14 01:27:42 GMT 2024","369","tests_api","Test Backup","TestBackup","","","test order db create backup with wrong token",""
"failed","Thu Nov 14 01:26:03 GMT 2024","Thu Nov 14 01:26:04 GMT 2024","333","tests_api","GET","TestGET","","","GET profile information.",""
"passed","Thu Nov 14 01:26:17 GMT 2024","Thu Nov 14 01:26:17 GMT 2024","361","tests_api","POST","TestPOST","","","POST db_list",""
"broken","Thu Nov 14 01:28:49 GMT 2024","Thu Nov 14 01:28:56 GMT 2024","6756","tests_ui","Test Profile Page.","TestProfilePage","","","test_clipboard_jdbc",""
"passed","Thu Nov 14 01:28:17 GMT 2024","Thu Nov 14 01:28:18 GMT 2024","955","tests_ui","Test Main Page.","TestMainPage","","","test_main_button",""
"passed","Thu Nov 14 01:26:18 GMT 2024","Thu Nov 14 01:26:19 GMT 2024","727","tests_api","POST","TestPOST","","","POST change_password",""
"passed","Thu Nov 14 01:26:14 GMT 2024","Thu Nov 14 01:26:15 GMT 2024","799","tests_api","POST","TestPOST","","","POST db_create",""
"passed","Thu Nov 14 01:26:04 GMT 2024","Thu Nov 14 01:26:04 GMT 2024","376","tests_api","GET","TestGET","","","GET list db_versions.",""
"passed","Thu Nov 14 01:27:45 GMT 2024","Thu Nov 14 01:27:45 GMT 2024","0","tests_api","Test Static webpages","TestStaticWebPages","","","POST get token and other params.",""
"skipped","Thu Nov 14 01:26:18 GMT 2024","Thu Nov 14 01:26:18 GMT 2024","721","tests_api","POST","TestPOST","","","POST db_list_with_filter",""
