"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Feb 07 02:13:58 GMT 2025","Fri Feb 07 02:14:58 GMT 2025","60468","tests_api","POST","TestPOST","","","POST checking ports_len negative range",""
"failed","Fri Feb 07 01:44:48 GMT 2025","Fri Feb 07 01:45:48 GMT 2025","60318","tests_api","POST","TestPOST","","","POST registration Bulgaria language.",""
"failed","Fri Feb 07 02:31:05 GMT 2025","Fri Feb 07 02:32:05 GMT 2025","60512","tests_api","Test Static webpages","TestStaticWebPages","","","POST check static webpages without toke.",""
"failed","Fri Feb 07 01:34:44 GMT 2025","Fri Feb 07 01:35:44 GMT 2025","60326","tests_api","GET","TestGET","","","GET list list_dbtypes.",""
"failed","Fri Feb 07 02:12:58 GMT 2025","Fri Feb 07 02:13:58 GMT 2025","60344","tests_api","POST","TestPOST","","","POST checking ports_len positive",""
"failed","Fri Feb 07 02:28:03 GMT 2025","Fri Feb 07 02:28:03 GMT 2025","0","tests_api","Test Backup","TestBackup","","","test order db create backup non-belonging db",""
"failed","Fri Feb 07 01:47:49 GMT 2025","Fri Feb 07 01:48:49 GMT 2025","60317","tests_api","POST","TestPOST","","","POST registration email is taken for bg-bg",""
"failed","Fri Feb 07 02:08:56 GMT 2025","Fri Feb 07 02:09:57 GMT 2025","60340","tests_api","POST","TestPOST","","","POST change_password_without_token",""
"failed","Fri Feb 07 02:15:59 GMT 2025","Fri Feb 07 02:16:59 GMT 2025","60479","tests_api","POST","TestPOST","","","POST checking ports_len negative symbols",""
"failed","Fri Feb 07 01:46:48 GMT 2025","Fri Feb 07 01:47:49 GMT 2025","60317","tests_api","POST","TestPOST","","","POST registration email is taken for en-us",""
"skipped","Fri Feb 07 02:22:01 GMT 2025","Fri Feb 07 02:22:01 GMT 2025","0","tests_api","POST","TestPOST","","","POST delete_all_created_db",""
"broken","Fri Feb 07 01:30:42 GMT 2025","Fri Feb 07 01:30:42 GMT 2025","0","tests_api","GET","TestGET","","","Get token.",""
"passed","Fri Feb 07 02:32:29 GMT 2025","Fri Feb 07 02:32:30 GMT 2025","1087","tests_ui","Test Login Page.","TestLoginPage","","","test_login",""
"broken","Fri Feb 07 01:29:42 GMT 2025","Fri Feb 07 01:30:42 GMT 2025","60345","tests_api","Test Connection DB","TestFull","","","Capacity_db",""
"failed","Fri Feb 07 01:39:46 GMT 2025","Fri Feb 07 01:40:46 GMT 2025","60461","tests_api","GET","TestGET","","","GET profile status.",""
"broken","Fri Feb 07 01:40:46 GMT 2025","Fri Feb 07 01:40:46 GMT 2025","0","tests_api","POST","TestPOST","","","POST get token and other params.",""
"failed","Fri Feb 07 02:09:57 GMT 2025","Fri Feb 07 02:12:58 GMT 2025","180889","tests_api","POST","TestPOST","","","POST create_docker_container",""
"skipped","Fri Feb 07 02:05:55 GMT 2025","Fri Feb 07 02:06:56 GMT 2025","60314","tests_api","POST","TestPOST","","","POST db_list_with_filter",""
"passed","Fri Feb 07 02:32:21 GMT 2025","Fri Feb 07 02:32:22 GMT 2025","1254","tests_ui","Test Main Page.","TestMainPage","","","test_ids_is_not_repeated_on_main_page",""
"failed","Fri Feb 07 01:35:44 GMT 2025","Fri Feb 07 01:36:45 GMT 2025","60497","tests_api","GET","TestGET","","","GET list db_versions.",""
"broken","Fri Feb 07 02:34:45 GMT 2025","Fri Feb 07 02:34:51 GMT 2025","6117","tests_ui","Test Profile Page.","TestProfilePage","","","test_create_database",""
"failed","Fri Feb 07 02:00:54 GMT 2025","Fri Feb 07 02:01:54 GMT 2025","60301","tests_api","POST","TestPOST","","","POST db_create_with_wrong_db_version.",""
"failed","Fri Feb 07 01:36:45 GMT 2025","Fri Feb 07 01:37:45 GMT 2025","60328","tests_api","GET","TestGET","","","GET list list_dbenvs.",""
"broken","Fri Feb 07 02:34:39 GMT 2025","Fri Feb 07 02:34:44 GMT 2025","5116","tests_ui","Test Profile Page.","TestProfilePage","","","test_check_title_of_static_table",""
"broken","Fri Feb 07 01:57:52 GMT 2025","Fri Feb 07 01:57:52 GMT 2025","0","tests_api","POST","TestPOST","","","POST db_create",""
"broken","Fri Feb 07 02:35:05 GMT 2025","Fri Feb 07 02:35:10 GMT 2025","5117","tests_ui","Test Profile Page.","TestProfilePage","","","test_clipboard_jdbc",""
"failed","Fri Feb 07 02:01:54 GMT 2025","Fri Feb 07 02:02:54 GMT 2025","60431","tests_api","POST","TestPOST","","","POST db_create_with_wrong_env.",""
