"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 17 01:42:52 GMT 2025","Thu Apr 17 01:42:52 GMT 2025","399","tests_api","POST","TestPOST","","","POST registration for English language not agree.",""
"failed","Thu Apr 17 01:43:08 GMT 2025","Thu Apr 17 01:43:09 GMT 2025","357","tests_api","POST","TestPOST","","","POST create_docker_container_without_token",""
"passed","Thu Apr 17 01:42:58 GMT 2025","Thu Apr 17 01:42:59 GMT 2025","1112","tests_api","POST","TestPOST","","","POST logout with wrong logout token",""
"passed","Thu Apr 17 01:45:22 GMT 2025","Thu Apr 17 01:45:22 GMT 2025","0","tests_ui","Test Profile Page.","TestProfilePage","","","Get token.",""
"failed","Thu Apr 17 01:43:05 GMT 2025","Thu Apr 17 01:43:07 GMT 2025","1776","tests_api","POST","TestPOST","","","POST create_docker_container",""
"passed","Thu Apr 17 01:42:55 GMT 2025","Thu Apr 17 01:42:55 GMT 2025","362","tests_api","POST","TestPOST","","","POST is_logged_with_wrong_token",""
"failed","Thu Apr 17 01:43:01 GMT 2025","Thu Apr 17 01:43:02 GMT 2025","366","tests_api","POST","TestPOST","","","POST db_create_with_wrong_region.",""
"passed","Thu Apr 17 01:45:19 GMT 2025","Thu Apr 17 01:45:19 GMT 2025","751","tests_ui","Test Login Page.","TestLoginPage","","","test_ids_is_not_repeated_on_login_page",""
"passed","Thu Apr 17 01:45:20 GMT 2025","Thu Apr 17 01:45:20 GMT 2025","616","tests_ui","Test Login Page.","TestLoginPage","","","test_buttons_are_clickable",""
"passed","Thu Apr 17 01:43:03 GMT 2025","Thu Apr 17 01:43:04 GMT 2025","730","tests_api","POST","TestPOST","","","POST change_password",""
"passed","Thu Apr 17 01:42:46 GMT 2025","Thu Apr 17 01:42:46 GMT 2025","0","tests_api","Test Connection DB","TestFull","","","Get token.",""
"passed","Thu Apr 17 01:42:56 GMT 2025","Thu Apr 17 01:42:57 GMT 2025","1086","tests_api","POST","TestPOST","","","POST login/is_logged/logout",""
"passed","Thu Apr 17 01:42:50 GMT 2025","Thu Apr 17 01:42:50 GMT 2025","357","tests_api","GET","TestGET","","","GET list list_regions.",""
"failed","Thu Apr 17 01:43:07 GMT 2025","Thu Apr 17 01:43:08 GMT 2025","356","tests_api","POST","TestPOST","","","POST checking ports_len negative len",""
"passed","Thu Apr 17 01:42:53 GMT 2025","Thu Apr 17 01:42:53 GMT 2025","359","tests_api","POST","TestPOST","","","POST registration email is taken for en-us",""
"passed","Thu Apr 17 01:45:17 GMT 2025","Thu Apr 17 01:45:18 GMT 2025","1020","tests_ui","Test Main Page.","TestMainPage","","","test_main_button",""
"passed","Thu Apr 17 01:44:41 GMT 2025","Thu Apr 17 01:44:41 GMT 2025","0","tests_api","Test Static webpages","TestStaticWebPages","","","POST get token and other params.",""
"passed","Thu Apr 17 01:42:53 GMT 2025","Thu Apr 17 01:42:53 GMT 2025","383","tests_api","POST","TestPOST","","","POST registration Bulgaria language not agree.",""
"passed","Thu Apr 17 01:42:48 GMT 2025","Thu Apr 17 01:42:49 GMT 2025","529","tests_api","GET","TestGET","","","GET list list_dbtypes.",""
"passed","Thu Apr 17 01:43:02 GMT 2025","Thu Apr 17 01:43:03 GMT 2025","708","tests_api","POST","TestPOST","","","POST create_docker_container",""
"passed","Thu Apr 17 01:42:54 GMT 2025","Thu Apr 17 01:42:55 GMT 2025","366","tests_api","POST","TestPOST","","","POST login",""
"passed","Thu Apr 17 01:42:49 GMT 2025","Thu Apr 17 01:42:49 GMT 2025","384","tests_api","GET","TestGET","","","GET list db_versions.",""
"passed","Thu Apr 17 01:43:04 GMT 2025","Thu Apr 17 01:43:04 GMT 2025","359","tests_api","POST","TestPOST","","","POST change_password_with_wrong_data",""
"passed","Thu Apr 17 01:46:02 GMT 2025","Thu Apr 17 01:46:04 GMT 2025","2666","tests_ui","Test Profile Page.","TestProfilePage","","","test_clipboard_uuid_docker",""
"broken","Thu Apr 17 01:44:07 GMT 2025","Thu Apr 17 01:44:37 GMT 2025","30442","tests_api","Test Backup","TestBackup","","","test order db create backup",""
"passed","Thu Apr 17 01:45:12 GMT 2025","Thu Apr 17 01:45:14 GMT 2025","2128","tests_ui","Test Main Page.","TestMainPage","","","test_ids_is_not_repeated_on_main_page",""
"passed","Thu Apr 17 01:42:55 GMT 2025","Thu Apr 17 01:42:55 GMT 2025","355","tests_api","POST","TestPOST","","","POST is logged",""
"passed","Thu Apr 17 01:45:51 GMT 2025","Thu Apr 17 01:45:53 GMT 2025","2422","tests_ui","Test Profile Page.","TestProfilePage","","","test_clipboard",""
