"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 31 00:58:12 GMT 2024","Fri May 31 00:58:13 GMT 2024","534","tests_api","POST","TestRequests","","","Post registration email is taken for bg-bg",""
"passed","Fri May 31 00:58:18 GMT 2024","Fri May 31 00:58:19 GMT 2024","680","tests_api","POST","TestRequests","","","POST create_docker_container",""
"passed","Fri May 31 00:58:10 GMT 2024","Fri May 31 00:58:11 GMT 2024","521","tests_api","POST","TestRequests","","","Post registration for English language not agree.",""
"failed","Fri May 31 00:58:16 GMT 2024","Fri May 31 00:58:17 GMT 2024","521","tests_api","POST","TestRequests","","","POST db_create_with_wrong_db_version.",""
"skipped","Fri May 31 00:58:51 GMT 2024","Fri May 31 00:59:11 GMT 2024","19983","tests_api","POST","TestRequests","","","POST delete_all_created_db",""
"failed","Fri May 31 00:59:39 GMT 2024","Fri May 31 00:59:43 GMT 2024","3719","tests_ui","Test Profile Page.","TestUI","","","test_delete_database",""
"passed","Fri May 31 00:58:29 GMT 2024","Fri May 31 00:58:50 GMT 2024","21206","tests_api","POST","TestRequests","","","POST delete_container",""
"passed","Fri May 31 00:58:27 GMT 2024","Fri May 31 00:58:27 GMT 2024","517","tests_api","POST","TestRequests","","","POST checking ports_len negative symbols",""
"passed","Fri May 31 00:58:13 GMT 2024","Fri May 31 00:58:14 GMT 2024","502","tests_api","POST","TestRequests","","","Post login",""
"passed","Fri May 31 00:58:21 GMT 2024","Fri May 31 00:58:22 GMT 2024","519","tests_api","POST","TestRequests","","","POST change_password_with_wrong_data",""
"passed","Fri May 31 00:59:22 GMT 2024","Fri May 31 00:59:24 GMT 2024","2104","tests_ui","Test Login Page.","TestUI","","","test_login",""
"passed","Fri May 31 00:58:10 GMT 2024","Fri May 31 00:58:10 GMT 2024","547","tests_api","POST","TestRequests","","","Post registration for English language.",""
"passed","Fri May 31 00:59:55 GMT 2024","Fri May 31 00:59:57 GMT 2024","1982","tests_ui","Test Profile Page.","TestUI","","","test_clipboard_uuid_docker",""
