"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 08 01:27:42 GMT 2024","Sun Sep 08 01:27:42 GMT 2024","699","tests_api","POST","TestPOST","","","POST create_docker_container",""
"failed","Sun Sep 08 01:27:41 GMT 2024","Sun Sep 08 01:27:41 GMT 2024","358","tests_api","POST","TestPOST","","","POST db_create_with_wrong_env.",""
"failed","Sun Sep 08 01:27:39 GMT 2024","Sun Sep 08 01:27:40 GMT 2024","721","tests_api","POST","TestPOST","","","POST db_create",""
"passed","Sun Sep 08 01:27:48 GMT 2024","Sun Sep 08 01:27:49 GMT 2024","359","tests_api","POST","TestPOST","","","POST checking ports_len negative symbols",""
"passed","Sun Sep 08 01:29:21 GMT 2024","Sun Sep 08 01:29:23 GMT 2024","2521","tests_ui","Test Main Page.","TestMainPage","","","test_links",""
"passed","Sun Sep 08 01:27:25 GMT 2024","Sun Sep 08 01:27:25 GMT 2024","0","tests_api","Test Connection DB","TestFull","","","Get token.",""
"passed","Sun Sep 08 01:29:59 GMT 2024","Sun Sep 08 01:30:25 GMT 2024","25128","tests_ui","Test Profile Page.","TestProfilePage","","","test_create_docker_container",""
"passed","Sun Sep 08 01:29:26 GMT 2024","Sun Sep 08 01:29:27 GMT 2024","560","tests_ui","Test Login Page.","TestLoginPage","","","test_buttons_are_clickable",""
"passed","Sun Sep 08 01:27:38 GMT 2024","Sun Sep 08 01:27:39 GMT 2024","1091","tests_api","POST","TestPOST","","","POST logout with wrong logout token",""
"broken","Sun Sep 08 01:27:26 GMT 2024","Sun Sep 08 01:27:27 GMT 2024","1379","tests_api","Test Connection DB","TestFull","","","Capacity_db",""
"failed","Sun Sep 08 01:27:40 GMT 2024","Sun Sep 08 01:27:40 GMT 2024","359","tests_api","POST","TestPOST","","","POST db_create_with_wrong_db_type.",""
"passed","Sun Sep 08 01:27:28 GMT 2024","Sun Sep 08 01:27:28 GMT 2024","359","tests_api","GET","TestGET","","","GET tos.",""
"passed","Sun Sep 08 01:27:35 GMT 2024","Sun Sep 08 01:27:36 GMT 2024","726","tests_api","POST","TestPOST","","","POST is logout",""
"passed","Sun Sep 08 01:27:43 GMT 2024","Sun Sep 08 01:27:44 GMT 2024","714","tests_api","POST","TestPOST","","","POST change_password",""
