"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Feb 12 01:25:48 GMT 2025","Wed Feb 12 01:25:48 GMT 2025","331","tests_api","POST","TestPOST","","","POST db_create_with_wrong_env.",""
"passed","Wed Feb 12 01:28:31 GMT 2025","Wed Feb 12 01:28:33 GMT 2025","2446","tests_ui","Test Profile Page.","TestProfilePage","","","test_clipboard_uuid_docker",""
"failed","Wed Feb 12 01:25:54 GMT 2025","Wed Feb 12 01:25:55 GMT 2025","314","tests_api","POST","TestPOST","","","POST checking ports_len negative symbols",""
"passed","Wed Feb 12 01:27:40 GMT 2025","Wed Feb 12 01:27:40 GMT 2025","316","tests_api","Test Backup","TestBackup","","","test order db create backup with wrong token",""
"passed","Wed Feb 12 01:27:09 GMT 2025","Wed Feb 12 01:27:40 GMT 2025","30612","tests_api","Test Backup","TestBackup","","","test order db create backup",""
"broken","Wed Feb 12 01:25:36 GMT 2025","Wed Feb 12 01:25:36 GMT 2025","308","tests_api","Test Connection DB","TestFull","","","Capacity_db",""
"passed","Wed Feb 12 01:27:41 GMT 2025","Wed Feb 12 01:27:41 GMT 2025","320","tests_api","Test Backup","TestBackup","","","test order db create backup with wrong uuid",""
"passed","Wed Feb 12 01:25:50 GMT 2025","Wed Feb 12 01:25:51 GMT 2025","634","tests_api","POST","TestPOST","","","POST change_password",""
"passed","Wed Feb 12 01:25:42 GMT 2025","Wed Feb 12 01:25:42 GMT 2025","324","tests_api","POST","TestPOST","","","POST login",""
"passed","Wed Feb 12 01:25:39 GMT 2025","Wed Feb 12 01:25:40 GMT 2025","382","tests_api","POST","TestPOST","","","POST registration for English language.",""
"passed","Wed Feb 12 01:25:38 GMT 2025","Wed Feb 12 01:25:38 GMT 2025","329","tests_api","GET","TestGET","","","GET list list_regions.",""
"broken","Wed Feb 12 01:28:07 GMT 2025","Wed Feb 12 01:28:15 GMT 2025","7849","tests_ui","Test Profile Page.","TestProfilePage","","","test_create_database",""
"passed","Wed Feb 12 01:25:41 GMT 2025","Wed Feb 12 01:25:41 GMT 2025","318","tests_api","POST","TestPOST","","","POST registration email is taken for en-us",""
"passed","Wed Feb 12 01:28:20 GMT 2025","Wed Feb 12 01:28:22 GMT 2025","2017","tests_ui","Test Profile Page.","TestProfilePage","","","test_clipboard",""
