"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 08 18:07:43 GMT 2024","Mon Apr 08 18:07:43 GMT 2024","419","tests_api","POST","TestPOST","","","Post db_create",""
"passed","Mon Apr 08 18:09:15 GMT 2024","Mon Apr 08 18:09:17 GMT 2024","2527","tests_ui","Test Profile Page.","TestUI","","","test_clipboard",""
"passed","Mon Apr 08 18:07:43 GMT 2024","Mon Apr 08 18:07:43 GMT 2024","387","tests_api","POST","TestPOST","","","Post db_create with wrong db_type.",""
"passed","Mon Apr 08 18:07:47 GMT 2024","Mon Apr 08 18:07:48 GMT 2024","385","tests_api","POST","TestPOST","","","test_post_change_password_with_wrong_data",""
"passed","Mon Apr 08 18:07:37 GMT 2024","Mon Apr 08 18:07:38 GMT 2024","355","tests_api","GET","TestGET","","","Bad request.",""
"skipped","Mon Apr 08 18:07:38 GMT 2024","Mon Apr 08 18:07:39 GMT 2024","394","tests_api","POST","TestPOST","","","Post registration",""
"passed","Mon Apr 08 18:07:40 GMT 2024","Mon Apr 08 18:07:41 GMT 2024","395","tests_api","POST","TestPOST","","","Post registration email is taken for en-us",""
"passed","Mon Apr 08 18:07:36 GMT 2024","Mon Apr 08 18:07:36 GMT 2024","393","tests_api","GET","TestGET","","","List db_types.",""
"passed","Mon Apr 08 18:07:36 GMT 2024","Mon Apr 08 18:07:37 GMT 2024","387","tests_api","GET","TestGET","","","List db_versions.",""
"passed","Mon Apr 08 18:07:41 GMT 2024","Mon Apr 08 18:07:42 GMT 2024","361","tests_api","POST","TestPOST","","","Post login",""
"passed","Mon Apr 08 18:08:27 GMT 2024","Mon Apr 08 18:08:29 GMT 2024","2020","tests_ui","Test Main Page.","TestUI","","","test_ids_is_not_repeated_on_main_page",""
"passed","Mon Apr 08 18:07:39 GMT 2024","Mon Apr 08 18:07:39 GMT 2024","412","tests_api","POST","TestPOST","","","Post registration for English language.",""
"failed","Mon Apr 08 18:07:50 GMT 2024","Mon Apr 08 18:07:51 GMT 2024","787","tests_api","POST","TestPOST","","","test_delete_container",""
"passed","Mon Apr 08 18:07:42 GMT 2024","Mon Apr 08 18:07:43 GMT 2024","389","tests_api","POST","TestPOST","","","test_post_is_logged_with_wrong_token",""
"passed","Mon Apr 08 18:08:41 GMT 2024","Mon Apr 08 18:08:46 GMT 2024","4466","tests_ui","Test Profile Page.","TestUI","","","test_create_database",""
"passed","Mon Apr 08 18:08:36 GMT 2024","Mon Apr 08 18:08:38 GMT 2024","1823","tests_ui","Test Login Page.","TestUI","","","test_login",""
"passed","Mon Apr 08 18:07:45 GMT 2024","Mon Apr 08 18:07:45 GMT 2024","380","tests_api","POST","TestPOST","","","test_post_create_docker_container",""
"passed","Mon Apr 08 18:08:47 GMT 2024","Mon Apr 08 18:09:13 GMT 2024","25523","tests_ui","Test Profile Page.","TestUI","","","test_delete_database",""
"passed","Mon Apr 08 18:07:38 GMT 2024","Mon Apr 08 18:07:38 GMT 2024","394","tests_api","GET","TestGET","","","Get profile status.",""
"passed","Mon Apr 08 18:09:19 GMT 2024","Mon Apr 08 18:09:22 GMT 2024","2363","tests_ui","Test Profile Page.","TestUI","","","test_clipboard_jdbc",""
"passed","Mon Apr 08 18:07:49 GMT 2024","Mon Apr 08 18:07:49 GMT 2024","394","tests_api","POST","TestPOST","","","test_post_create_docker_container_without_token",""
"passed","Mon Apr 08 18:07:45 GMT 2024","Mon Apr 08 18:07:45 GMT 2024","513","tests_api","POST","TestPOST","","","Post db_list",""
"passed","Mon Apr 08 18:05:19 GMT 2024","Mon Apr 08 18:05:55 GMT 2024","36422","tests_api","Test Connection DB","TestConnectionDB","","","Complex",""
"passed","Mon Apr 08 18:07:37 GMT 2024","Mon Apr 08 18:07:37 GMT 2024","394","tests_api","GET","TestGET","","","List regions.",""
"passed","Mon Apr 08 18:07:41 GMT 2024","Mon Apr 08 18:07:41 GMT 2024","392","tests_api","POST","TestPOST","","","Post registration email is taken for unsupported languages",""
"passed","Mon Apr 08 18:08:29 GMT 2024","Mon Apr 08 18:08:32 GMT 2024","2733","tests_ui","Test Main Page.","TestUI","","","test_links",""
"passed","Mon Apr 08 18:07:44 GMT 2024","Mon Apr 08 18:07:45 GMT 2024","402","tests_api","POST","TestPOST","","","Post db_create with wrong region.",""
"passed","Mon Apr 08 18:07:49 GMT 2024","Mon Apr 08 18:07:50 GMT 2024","1008","tests_api","POST","TestPOST","","","test_post_create_docker_container_without_token",""
"passed","Mon Apr 08 18:07:40 GMT 2024","Mon Apr 08 18:07:40 GMT 2024","387","tests_api","POST","TestPOST","","","Post registration Bulgaria language not agree.",""
"passed","Mon Apr 08 18:07:42 GMT 2024","Mon Apr 08 18:07:42 GMT 2024","386","tests_api","POST","TestPOST","","","test_post_is_logged",""
"passed","Mon Apr 08 18:07:41 GMT 2024","Mon Apr 08 18:07:41 GMT 2024","383","tests_api","POST","TestPOST","","","Post registration email is taken for bg-bg",""
"passed","Mon Apr 08 18:08:35 GMT 2024","Mon Apr 08 18:08:36 GMT 2024","530","tests_ui","Test Login Page.","TestUI","","","test_buttons_are_clickable",""
"passed","Mon Apr 08 18:07:46 GMT 2024","Mon Apr 08 18:07:47 GMT 2024","783","tests_api","POST","TestPOST","","","test_post_change_password",""
"passed","Mon Apr 08 18:07:48 GMT 2024","Mon Apr 08 18:07:49 GMT 2024","870","tests_api","POST","TestPOST","","","test_post_create_docker_container",""
"passed","Mon Apr 08 18:07:48 GMT 2024","Mon Apr 08 18:07:48 GMT 2024","380","tests_api","POST","TestPOST","","","test_post_change_password_without_token",""
"passed","Mon Apr 08 18:08:33 GMT 2024","Mon Apr 08 18:08:33 GMT 2024","921","tests_ui","Test Main Page.","TestUI","","","test_main_button",""
"passed","Mon Apr 08 18:07:35 GMT 2024","Mon Apr 08 18:07:35 GMT 2024","400","tests_api","GET","TestGET","","","Test tos.",""
"failed","Mon Apr 08 18:05:55 GMT 2024","Mon Apr 08 18:07:35 GMT 2024","99808","tests_api","Test Performance DB","TestCapacity","","","test_capacity_db",""
"skipped","Mon Apr 08 18:07:52 GMT 2024","Mon Apr 08 18:08:11 GMT 2024","19425","tests_api","POST","TestPOST","","","test_delete_all_created_db",""
"passed","Mon Apr 08 18:08:38 GMT 2024","Mon Apr 08 18:08:39 GMT 2024","907","tests_ui","Test Profile Page.","TestUI","","","test_ids_is_not_repeated_on_profile_page",""
"passed","Mon Apr 08 18:07:39 GMT 2024","Mon Apr 08 18:07:39 GMT 2024","398","tests_api","POST","TestPOST","","","Post registration for English language not agree.",""
"skipped","Mon Apr 08 18:07:45 GMT 2024","Mon Apr 08 18:07:46 GMT 2024","922","tests_api","POST","TestPOST","","","Post db list with filter",""
