"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Apr 20 01:49:24 GMT 2025","Sun Apr 20 01:49:25 GMT 2025","614","tests_api","POST","TestPOST","","","POST delete_db",""
"failed","Sun Apr 20 01:48:56 GMT 2025","Sun Apr 20 01:48:56 GMT 2025","315","tests_api","POST","TestPOST","","","POST db_create_with_wrong_env.",""
"passed","Sun Apr 20 01:48:50 GMT 2025","Sun Apr 20 01:48:50 GMT 2025","314","tests_api","POST","TestPOST","","","POST is logged",""
"failed","Sun Apr 20 01:48:54 GMT 2025","Sun Apr 20 01:48:55 GMT 2025","645","tests_api","POST","TestPOST","","","POST db_create",""
"passed","Sun Apr 20 01:48:45 GMT 2025","Sun Apr 20 01:48:45 GMT 2025","314","tests_api","GET","TestGET","","","GET list db_versions.",""
"failed","Sun Apr 20 01:48:55 GMT 2025","Sun Apr 20 01:48:56 GMT 2025","329","tests_api","POST","TestPOST","","","POST db_create_with_wrong_db_version.",""
"failed","Sun Apr 20 01:48:55 GMT 2025","Sun Apr 20 01:48:55 GMT 2025","314","tests_api","POST","TestPOST","","","POST db_create_with_wrong_db_type.",""
"passed","Sun Apr 20 01:48:49 GMT 2025","Sun Apr 20 01:48:49 GMT 2025","308","tests_api","POST","TestPOST","","","POST registration email is taken for en-us",""
"failed","Sun Apr 20 01:49:03 GMT 2025","Sun Apr 20 01:49:24 GMT 2025","20931","tests_api","POST","TestPOST","","","POST delete_container",""
"passed","Sun Apr 20 01:50:44 GMT 2025","Sun Apr 20 01:50:45 GMT 2025","314","tests_api","Test Backup","TestBackup","","","test order db create backup non-belonging db",""
"skipped","Sun Apr 20 01:49:25 GMT 2025","Sun Apr 20 01:50:11 GMT 2025","45509","tests_api","POST","TestPOST","","","POST delete_all_created_db",""
"broken","Sun Apr 20 01:51:35 GMT 2025","Sun Apr 20 01:51:41 GMT 2025","6623","tests_ui","Test Profile Page.","TestProfilePage","","","test_clipboard_jdbc",""
"failed","Sun Apr 20 01:49:02 GMT 2025","Sun Apr 20 01:49:02 GMT 2025","316","tests_api","POST","TestPOST","","","POST checking ports_len negative symbols",""
"broken","Sun Apr 20 01:51:18 GMT 2025","Sun Apr 20 01:51:26 GMT 2025","7967","tests_ui","Test Profile Page.","TestProfilePage","","","test_create_database",""
"passed","Sun Apr 20 01:50:43 GMT 2025","Sun Apr 20 01:50:44 GMT 2025","314","tests_api","Test Backup","TestBackup","","","test order db create backup without uuid",""
"passed","Sun Apr 20 01:51:02 GMT 2025","Sun Apr 20 01:51:03 GMT 2025","813","tests_ui","Test Login Page.","TestLoginPage","","","test_login",""
"passed","Sun Apr 20 01:48:48 GMT 2025","Sun Apr 20 01:48:49 GMT 2025","334","tests_api","POST","TestPOST","","","POST registration Bulgaria language not agree.",""
"passed","Sun Apr 20 01:48:57 GMT 2025","Sun Apr 20 01:48:57 GMT 2025","626","tests_api","POST","TestPOST","","","POST create_docker_container",""
"failed","Sun Apr 20 01:48:44 GMT 2025","Sun Apr 20 01:48:44 GMT 2025","305","tests_api","GET","TestGET","","","GET profile information.",""
"passed","Sun Apr 20 01:48:47 GMT 2025","Sun Apr 20 01:48:47 GMT 2025","0","tests_api","POST","TestPOST","","","POST get token and other params.",""
"passed","Sun Apr 20 01:48:42 GMT 2025","Sun Apr 20 01:48:42 GMT 2025","0","tests_api","Test Connection DB","TestFull","","","Get token.",""
