"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 04 01:40:44 GMT 2025","Fri Apr 04 01:40:44 GMT 2025","607","tests_api","POST","TestPOST","","","POST create_docker_container",""
"failed","Fri Apr 04 01:40:48 GMT 2025","Fri Apr 04 01:40:49 GMT 2025","321","tests_api","POST","TestPOST","","","POST checking ports_len negative len",""
"passed","Fri Apr 04 01:40:36 GMT 2025","Fri Apr 04 01:40:36 GMT 2025","314","tests_api","POST","TestPOST","","","POST registration email is taken for unsupported languages",""
"broken","Fri Apr 04 01:42:09 GMT 2025","Fri Apr 04 01:42:40 GMT 2025","30406","tests_api","Test Backup","TestBackup","","","test order db create backup",""
"failed","Fri Apr 04 01:40:49 GMT 2025","Fri Apr 04 01:40:50 GMT 2025","316","tests_api","POST","TestPOST","","","POST create_docker_container_without_token",""
"broken","Fri Apr 04 01:42:59 GMT 2025","Fri Apr 04 01:43:04 GMT 2025","5448","tests_ui","Test Profile Page.","TestProfilePage","","","test_open_static_site_page",""
"broken","Fri Apr 04 01:40:30 GMT 2025","Fri Apr 04 01:40:30 GMT 2025","465","tests_api","Test Connection DB","TestFull","","","Capacity_db",""
"failed","Fri Apr 04 01:43:21 GMT 2025","Fri Apr 04 01:43:24 GMT 2025","3300","tests_ui","Test Profile Page.","TestProfilePage","","","test_delete_database",""
"passed","Fri Apr 04 01:40:37 GMT 2025","Fri Apr 04 01:40:38 GMT 2025","643","tests_api","POST","TestPOST","","","POST is logout",""
"failed","Fri Apr 04 01:40:33 GMT 2025","Fri Apr 04 01:40:33 GMT 2025","305","tests_api","GET","TestGET","","","GET profile status.",""
"failed","Fri Apr 04 01:40:50 GMT 2025","Fri Apr 04 01:41:11 GMT 2025","21012","tests_api","POST","TestPOST","","","POST delete_container",""
"failed","Fri Apr 04 01:40:41 GMT 2025","Fri Apr 04 01:40:42 GMT 2025","633","tests_api","POST","TestPOST","","","POST db_create",""
"passed","Fri Apr 04 01:40:34 GMT 2025","Fri Apr 04 01:40:35 GMT 2025","312","tests_api","POST","TestPOST","","","POST registration for English language not agree.",""
"passed","Fri Apr 04 01:40:37 GMT 2025","Fri Apr 04 01:40:37 GMT 2025","319","tests_api","POST","TestPOST","","","POST is logged",""
"passed","Fri Apr 04 01:40:30 GMT 2025","Fri Apr 04 01:40:30 GMT 2025","0","tests_api","GET","TestGET","","","Get token.",""
"failed","Fri Apr 04 01:40:50 GMT 2025","Fri Apr 04 01:40:50 GMT 2025","314","tests_api","POST","TestPOST","","","POST create_docker_container_without_token",""
"passed","Fri Apr 04 01:42:43 GMT 2025","Fri Apr 04 01:42:43 GMT 2025","0","tests_api","Test Static webpages","TestStaticWebPages","","","POST get token and other params.",""
"failed","Fri Apr 04 01:40:49 GMT 2025","Fri Apr 04 01:40:49 GMT 2025","502","tests_api","POST","TestPOST","","","POST checking ports_len negative symbols",""
"passed","Fri Apr 04 01:40:32 GMT 2025","Fri Apr 04 01:40:32 GMT 2025","315","tests_api","GET","TestGET","","","GET list db_versions.",""
"passed","Fri Apr 04 01:42:53 GMT 2025","Fri Apr 04 01:42:53 GMT 2025","711","tests_ui","Test Main Page.","TestMainPage","","","test_main_button",""
"broken","Fri Apr 04 01:43:05 GMT 2025","Fri Apr 04 01:43:11 GMT 2025","5422","tests_ui","Test Profile Page.","TestProfilePage","","","test_check_title_of_static_table",""
"failed","Fri Apr 04 01:42:43 GMT 2025","Fri Apr 04 01:42:43 GMT 2025","290","tests_api","Test Static webpages","TestStaticWebPages","","","POST check static webpages without toke.",""
"passed","Fri Apr 04 01:40:36 GMT 2025","Fri Apr 04 01:40:37 GMT 2025","339","tests_api","POST","TestPOST","","","POST login",""
"failed","Fri Apr 04 01:40:42 GMT 2025","Fri Apr 04 01:40:43 GMT 2025","315","tests_api","POST","TestPOST","","","POST db_create_with_wrong_db_version.",""
"failed","Fri Apr 04 01:40:48 GMT 2025","Fri Apr 04 01:40:48 GMT 2025","314","tests_api","POST","TestPOST","","","POST checking ports_len positive",""
"passed","Fri Apr 04 01:43:25 GMT 2025","Fri Apr 04 01:43:27 GMT 2025","2021","tests_ui","Test Profile Page.","TestProfilePage","","","test_clipboard",""
"passed","Fri Apr 04 01:40:46 GMT 2025","Fri Apr 04 01:40:46 GMT 2025","325","tests_api","POST","TestPOST","","","POST change_password_without_token",""
"failed","Fri Apr 04 01:40:48 GMT 2025","Fri Apr 04 01:40:48 GMT 2025","313","tests_api","POST","TestPOST","","","POST checking ports_len negative range",""
"passed","Fri Apr 04 01:40:40 GMT 2025","Fri Apr 04 01:40:41 GMT 2025","956","tests_api","POST","TestPOST","","","POST logout with wrong logout token",""
"passed","Fri Apr 04 01:40:34 GMT 2025","Fri Apr 04 01:40:34 GMT 2025","0","tests_api","POST","TestPOST","","","POST get token and other params.",""
"passed","Fri Apr 04 01:40:32 GMT 2025","Fri Apr 04 01:40:33 GMT 2025","489","tests_api","GET","TestGET","","","GET list list_regions.",""
"passed","Fri Apr 04 01:40:32 GMT 2025","Fri Apr 04 01:40:32 GMT 2025","490","tests_api","GET","TestGET","","","GET list list_dbenvs.",""
"passed","Fri Apr 04 01:42:43 GMT 2025","Fri Apr 04 01:42:43 GMT 2025","317","tests_api","Test Backup","TestBackup","","","test order db create backup non-belonging db",""
"passed","Fri Apr 04 01:42:41 GMT 2025","Fri Apr 04 01:42:41 GMT 2025","318","tests_api","Test Backup","TestBackup","","","test order db create backup with wrong uuid",""
"passed","Fri Apr 04 01:42:56 GMT 2025","Fri Apr 04 01:42:56 GMT 2025","682","tests_ui","Test Login Page.","TestLoginPage","","","test_login",""
"passed","Fri Apr 04 01:40:35 GMT 2025","Fri Apr 04 01:40:35 GMT 2025","495","tests_api","POST","TestPOST","","","POST registration Bulgaria language not agree.",""
"passed","Fri Apr 04 01:40:35 GMT 2025","Fri Apr 04 01:40:36 GMT 2025","347","tests_api","POST","TestPOST","","","POST registration email is taken for en-us",""
"passed","Fri Apr 04 01:40:37 GMT 2025","Fri Apr 04 01:40:37 GMT 2025","315","tests_api","POST","TestPOST","","","POST is_logged_with_wrong_token",""
"passed","Fri Apr 04 01:40:30 GMT 2025","Fri Apr 04 01:40:31 GMT 2025","494","tests_api","GET","TestGET","","","GET tos.",""
"failed","Fri Apr 04 01:40:46 GMT 2025","Fri Apr 04 01:40:48 GMT 2025","1532","tests_api","POST","TestPOST","","","POST create_docker_container",""
"passed","Fri Apr 04 01:42:42 GMT 2025","Fri Apr 04 01:42:42 GMT 2025","316","tests_api","Test Backup","TestBackup","","","test order db create backup without uuid",""
"broken","Fri Apr 04 01:43:28 GMT 2025","Fri Apr 04 01:43:34 GMT 2025","6614","tests_ui","Test Profile Page.","TestProfilePage","","","test_clipboard_jdbc",""
"failed","Fri Apr 04 01:40:31 GMT 2025","Fri Apr 04 01:40:31 GMT 2025","304","tests_api","GET","TestGET","","","GET profile information.",""
"passed","Fri Apr 04 01:42:50 GMT 2025","Fri Apr 04 01:42:52 GMT 2025","2222","tests_ui","Test Main Page.","TestMainPage","","","test_links",""
"skipped","Fri Apr 04 01:41:12 GMT 2025","Fri Apr 04 01:42:09 GMT 2025","56868","tests_api","POST","TestPOST","","","POST delete_all_created_db",""
"passed","Fri Apr 04 01:42:55 GMT 2025","Fri Apr 04 01:42:55 GMT 2025","529","tests_ui","Test Login Page.","TestLoginPage","","","test_buttons_are_clickable",""
"passed","Fri Apr 04 01:42:49 GMT 2025","Fri Apr 04 01:42:50 GMT 2025","848","tests_ui","Test Main Page.","TestMainPage","","","test_ids_is_not_repeated_on_main_page",""
"passed","Fri Apr 04 01:40:43 GMT 2025","Fri Apr 04 01:40:44 GMT 2025","398","tests_api","POST","TestPOST","","","POST db_list",""
"skipped","Fri Apr 04 01:40:44 GMT 2025","Fri Apr 04 01:40:45 GMT 2025","709","tests_api","POST","TestPOST","","","POST db_list_with_filter",""
"passed","Fri Apr 04 01:40:36 GMT 2025","Fri Apr 04 01:40:36 GMT 2025","328","tests_api","POST","TestPOST","","","POST registration email is taken for bg-bg",""
"passed","Fri Apr 04 01:40:35 GMT 2025","Fri Apr 04 01:40:35 GMT 2025","338","tests_api","POST","TestPOST","","","POST registration Bulgaria language.",""
"passed","Fri Apr 04 01:42:57 GMT 2025","Fri Apr 04 01:42:57 GMT 2025","0","tests_ui","Test Profile Page.","TestProfilePage","","","Get token.",""
"passed","Fri Apr 04 01:40:31 GMT 2025","Fri Apr 04 01:40:32 GMT 2025","401","tests_api","GET","TestGET","","","GET list list_dbtypes.",""
"passed","Fri Apr 04 01:40:45 GMT 2025","Fri Apr 04 01:40:46 GMT 2025","645","tests_api","POST","TestPOST","","","POST change_password",""
"failed","Fri Apr 04 01:40:28 GMT 2025","Fri Apr 04 01:40:29 GMT 2025","984","tests_api","Test Connection DB","TestFull","","","Complex",""
"passed","Fri Apr 04 01:42:57 GMT 2025","Fri Apr 04 01:42:58 GMT 2025","845","tests_ui","Test Profile Page.","TestProfilePage","","","test_ids_is_not_repeated_on_profile_page",""
"passed","Fri Apr 04 01:42:54 GMT 2025","Fri Apr 04 01:42:54 GMT 2025","524","tests_ui","Test Login Page.","TestLoginPage","","","test_ids_is_not_repeated_on_login_page",""
"passed","Fri Apr 04 01:40:34 GMT 2025","Fri Apr 04 01:40:34 GMT 2025","500","tests_api","POST","TestPOST","","","POST registration for English language.",""
"passed","Fri Apr 04 01:40:28 GMT 2025","Fri Apr 04 01:40:28 GMT 2025","0","tests_api","Test Connection DB","TestFull","","","Get token.",""
"failed","Fri Apr 04 01:40:43 GMT 2025","Fri Apr 04 01:40:43 GMT 2025","320","tests_api","POST","TestPOST","","","POST db_create_with_wrong_region.",""
"passed","Fri Apr 04 01:40:33 GMT 2025","Fri Apr 04 01:40:33 GMT 2025","292","tests_api","GET","TestGET","","","GET bad_request.",""
"failed","Fri Apr 04 01:40:42 GMT 2025","Fri Apr 04 01:40:42 GMT 2025","318","tests_api","POST","TestPOST","","","POST db_create_with_wrong_db_type.",""
"skipped","Fri Apr 04 01:41:11 GMT 2025","Fri Apr 04 01:41:12 GMT 2025","611","tests_api","POST","TestPOST","","","POST delete_db",""
"passed","Fri Apr 04 01:42:40 GMT 2025","Fri Apr 04 01:42:41 GMT 2025","314","tests_api","Test Backup","TestBackup","","","test order db create backup with wrong token",""
"broken","Fri Apr 04 01:43:12 GMT 2025","Fri Apr 04 01:43:20 GMT 2025","7907","tests_ui","Test Profile Page.","TestProfilePage","","","test_create_database",""
"passed","Fri Apr 04 01:40:46 GMT 2025","Fri Apr 04 01:40:46 GMT 2025","314","tests_api","POST","TestPOST","","","POST change_password_with_wrong_data",""
"failed","Fri Apr 04 01:40:43 GMT 2025","Fri Apr 04 01:40:43 GMT 2025","321","tests_api","POST","TestPOST","","","POST db_create_with_wrong_env.",""
"passed","Fri Apr 04 01:40:38 GMT 2025","Fri Apr 04 01:40:40 GMT 2025","1212","tests_api","POST","TestPOST","","","POST login/is_logged/logout",""
"passed","Fri Apr 04 01:43:35 GMT 2025","Fri Apr 04 01:43:38 GMT 2025","2500","tests_ui","Test Profile Page.","TestProfilePage","","","test_clipboard_uuid_docker",""
