"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Sep 01 01:39:40 GMT 2024","Sun Sep 01 01:39:40 GMT 2024","0","tests_api","POST","TestPOST","","","test_get_token_and_body",""
"passed","Sun Sep 01 01:39:50 GMT 2024","Sun Sep 01 01:39:51 GMT 2024","643","tests_api","POST","TestPOST","","","POST create_docker_container",""
"passed","Sun Sep 01 01:39:38 GMT 2024","Sun Sep 01 01:39:39 GMT 2024","355","tests_api","GET","TestGET","","","GET list list_regions.",""
"failed","Sun Sep 01 01:39:48 GMT 2024","Sun Sep 01 01:39:49 GMT 2024","358","tests_api","POST","TestPOST","","","POST db_create_with_wrong_db_type.",""
"passed","Sun Sep 01 01:41:15 GMT 2024","Sun Sep 01 01:41:15 GMT 2024","542","tests_ui","Test Login Page.","TestLoginPage","","","test_login",""
"passed","Sun Sep 01 01:41:45 GMT 2024","Sun Sep 01 01:42:08 GMT 2024","22973","tests_ui","Test Profile Page.","TestProfilePage","","","test_create_docker_container",""
"broken","Sun Sep 01 01:39:35 GMT 2024","Sun Sep 01 01:39:36 GMT 2024","1243","tests_api","Test Connection DB","TestFull","","","Capacity_db",""
"passed","Sun Sep 01 01:39:40 GMT 2024","Sun Sep 01 01:39:40 GMT 2024","380","tests_api","POST","TestPOST","","","POST registration for English language.",""
"passed","Sun Sep 01 01:39:57 GMT 2024","Sun Sep 01 01:39:57 GMT 2024","352","tests_api","POST","TestPOST","","","POST create_docker_container_without_token",""
"passed","Sun Sep 01 01:39:41 GMT 2024","Sun Sep 01 01:39:41 GMT 2024","352","tests_api","POST","TestPOST","","","POST registration Bulgaria language not agree.",""
"failed","Sun Sep 01 01:39:49 GMT 2024","Sun Sep 01 01:39:50 GMT 2024","352","tests_api","POST","TestPOST","","","POST db_create_with_wrong_region.",""
"passed","Sun Sep 01 01:39:43 GMT 2024","Sun Sep 01 01:39:44 GMT 2024","351","tests_api","POST","TestPOST","","","POST is_logged_with_wrong_token",""
"passed","Sun Sep 01 01:39:43 GMT 2024","Sun Sep 01 01:39:43 GMT 2024","494","tests_api","POST","TestPOST","","","POST is logged",""
"passed","Sun Sep 01 01:41:09 GMT 2024","Sun Sep 01 01:41:11 GMT 2024","2446","tests_ui","Test Main Page.","TestMainPage","","","test_links",""
"broken","Sun Sep 01 01:41:34 GMT 2024","Sun Sep 01 01:41:40 GMT 2024","6692","tests_ui","Test Profile Page.","TestProfilePage","","","test_clipboard_jdbc",""
"passed","Sun Sep 01 01:39:53 GMT 2024","Sun Sep 01 01:39:53 GMT 2024","353","tests_api","POST","TestPOST","","","POST change_password_without_token",""
"passed","Sun Sep 01 01:39:37 GMT 2024","Sun Sep 01 01:39:37 GMT 2024","357","tests_api","GET","TestGET","","","GET profile information.",""
"broken","Sun Sep 01 01:41:18 GMT 2024","Sun Sep 01 01:41:26 GMT 2024","7669","tests_ui","Test Profile Page.","TestProfilePage","","","test_create_database",""
"passed","Sun Sep 01 01:41:16 GMT 2024","Sun Sep 01 01:41:17 GMT 2024","918","tests_ui","Test Profile Page.","TestProfilePage","","","test_ids_is_not_repeated_on_profile_page",""
"skipped","Sun Sep 01 01:40:20 GMT 2024","Sun Sep 01 01:40:20 GMT 2024","722","tests_api","POST","TestPOST","","","POST delete_db",""
"passed","Sun Sep 01 01:39:38 GMT 2024","Sun Sep 01 01:39:38 GMT 2024","353","tests_api","GET","TestGET","","","GET list list_dbenvs.",""
