"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat May 25 00:55:30 GMT 2024","Sat May 25 00:55:30 GMT 2024","340","tests_api","POST","TestRequests","","","Post registration Bulgaria language not agree.",""
"failed","Sat May 25 00:55:34 GMT 2024","Sat May 25 00:55:34 GMT 2024","344","tests_api","POST","TestRequests","","","POST db_create_with_wrong_region.",""
"passed","Sat May 25 00:57:17 GMT 2024","Sat May 25 00:57:18 GMT 2024","816","tests_ui","Test Profile Page.","TestUI","","","test_ids_is_not_repeated_on_profile_page",""
"passed","Sat May 25 00:55:29 GMT 2024","Sat May 25 00:55:29 GMT 2024","425","tests_api","POST","TestRequests","","","Post registration for English language.",""
"broken","Sat May 25 00:55:38 GMT 2024","Sat May 25 00:55:39 GMT 2024","1723","tests_api","POST","TestRequests","","","POST create_docker_container",""
"passed","Sat May 25 00:55:27 GMT 2024","Sat May 25 00:55:27 GMT 2024","352","tests_api","GET","TestRequests","","","GET list db_versions.",""
"passed","Sat May 25 00:55:28 GMT 2024","Sat May 25 00:55:29 GMT 2024","463","tests_api","GET","TestRequests","","","GET profile status.",""
"passed","Sat May 25 00:55:28 GMT 2024","Sat May 25 00:55:28 GMT 2024","317","tests_api","GET","TestRequests","","","GET bad request.",""
"skipped","Sat May 25 00:56:04 GMT 2024","Sat May 25 00:57:09 GMT 2024","64712","tests_api","POST","TestRequests","","","POST delete_all_created_db",""
"passed","Sat May 25 00:57:09 GMT 2024","Sat May 25 00:57:10 GMT 2024","540","tests_ui","Test Main Page.","TestUI","","","test_ids_is_not_repeated_on_main_page",""
"passed","Sat May 25 00:55:37 GMT 2024","Sat May 25 00:55:38 GMT 2024","470","tests_api","POST","TestRequests","","","POST change_password_without_token",""
"passed","Sat May 25 00:55:26 GMT 2024","Sat May 25 00:55:26 GMT 2024","359","tests_api","GET","TestRequests","","","GET tos.",""
"passed","Sat May 25 00:57:10 GMT 2024","Sat May 25 00:57:13 GMT 2024","2311","tests_ui","Test Main Page.","TestUI","","","test_links",""
"passed","Sat May 25 00:55:36 GMT 2024","Sat May 25 00:55:37 GMT 2024","689","tests_api","POST","TestRequests","","","POST change_password",""
"passed","Sat May 25 00:55:35 GMT 2024","Sat May 25 00:55:35 GMT 2024","436","tests_api","POST","TestRequests","","","POST create_docker_container",""
"passed","Sat May 25 00:57:16 GMT 2024","Sat May 25 00:57:17 GMT 2024","1247","tests_ui","Test Login Page.","TestUI","","","test_login",""
"broken","Sat May 25 00:57:20 GMT 2024","Sat May 25 00:57:27 GMT 2024","7715","tests_ui","Test Profile Page.","TestUI","","","test_create_database",""
"failed","Sat May 25 00:55:32 GMT 2024","Sat May 25 00:55:33 GMT 2024","345","tests_api","POST","TestRequests","","","POST db_create",""
"passed","Sat May 25 00:55:26 GMT 2024","Sat May 25 00:55:26 GMT 2024","466","tests_api","GET","TestRequests","","","GET profile information.",""
"passed","Sat May 25 00:55:40 GMT 2024","Sat May 25 00:55:41 GMT 2024","344","tests_api","POST","TestRequests","","","POST checking ports_len negative range",""
"passed","Sat May 25 00:55:42 GMT 2024","Sat May 25 00:56:03 GMT 2024","20784","tests_api","POST","TestRequests","","","POST delete_container",""
"passed","Sat May 25 00:55:32 GMT 2024","Sat May 25 00:55:32 GMT 2024","348","tests_api","POST","TestRequests","","","POST is_logged_with_wrong_token",""
"passed","Sat May 25 00:55:34 GMT 2024","Sat May 25 00:55:35 GMT 2024","453","tests_api","POST","TestRequests","","","POST db_list",""
"passed","Sat May 25 00:55:41 GMT 2024","Sat May 25 00:55:41 GMT 2024","340","tests_api","POST","TestRequests","","","POST checking ports_len negative symbols",""
"passed","Sat May 25 00:55:30 GMT 2024","Sat May 25 00:55:31 GMT 2024","351","tests_api","POST","TestRequests","","","Post registration email is taken for en-us",""
"passed","Sat May 25 00:55:31 GMT 2024","Sat May 25 00:55:31 GMT 2024","344","tests_api","POST","TestRequests","","","Post registration email is taken for unsupported languages",""
"passed","Sat May 25 00:57:38 GMT 2024","Sat May 25 00:57:40 GMT 2024","1860","tests_ui","Test Profile Page.","TestUI","","","test_clipboard_jdbc",""
"passed","Sat May 25 00:55:30 GMT 2024","Sat May 25 00:55:30 GMT 2024","371","tests_api","POST","TestRequests","","","Post registration Bulgaria language.",""
"passed","Sat May 25 00:55:29 GMT 2024","Sat May 25 00:55:30 GMT 2024","347","tests_api","POST","TestRequests","","","Post registration for English language not agree.",""
"passed","Sat May 25 00:57:14 GMT 2024","Sat May 25 00:57:14 GMT 2024","441","tests_ui","Test Login Page.","TestUI","","","test_ids_is_not_repeated_on_login_page",""
"passed","Sat May 25 00:55:41 GMT 2024","Sat May 25 00:55:41 GMT 2024","338","tests_api","POST","TestRequests","","","POST checking ports_len negative len",""
