"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 21 01:25:42 GMT 2025","Tue Jan 21 01:25:43 GMT 2025","316","tests_api","Test Backup","TestBackup","","","test order db create backup with wrong token",""
"passed","Tue Jan 21 01:24:01 GMT 2025","Tue Jan 21 01:24:01 GMT 2025","318","tests_api","POST","TestPOST","","","POST registration email is taken for unsupported languages",""
"passed","Tue Jan 21 01:24:08 GMT 2025","Tue Jan 21 01:24:09 GMT 2025","731","tests_api","POST","TestPOST","","","POST create_docker_container",""
"passed","Tue Jan 21 01:23:59 GMT 2025","Tue Jan 21 01:23:59 GMT 2025","320","tests_api","POST","TestPOST","","","POST registration for English language not agree.",""
"failed","Tue Jan 21 01:24:12 GMT 2025","Tue Jan 21 01:24:13 GMT 2025","318","tests_api","POST","TestPOST","","","POST checking ports_len positive",""
"passed","Tue Jan 21 01:25:11 GMT 2025","Tue Jan 21 01:25:42 GMT 2025","30610","tests_api","Test Backup","TestBackup","","","test order db create backup",""
"passed","Tue Jan 21 01:24:02 GMT 2025","Tue Jan 21 01:24:03 GMT 2025","646","tests_api","POST","TestPOST","","","POST is logout",""
"passed","Tue Jan 21 01:24:00 GMT 2025","Tue Jan 21 01:24:00 GMT 2025","324","tests_api","POST","TestPOST","","","POST registration email is taken for en-us",""
"passed","Tue Jan 21 01:25:44 GMT 2025","Tue Jan 21 01:25:44 GMT 2025","324","tests_api","Test Backup","TestBackup","","","test order db create backup without uuid",""
"passed","Tue Jan 21 01:24:04 GMT 2025","Tue Jan 21 01:24:05 GMT 2025","996","tests_api","POST","TestPOST","","","POST logout with wrong logout token",""
"failed","Tue Jan 21 01:24:14 GMT 2025","Tue Jan 21 01:24:14 GMT 2025","317","tests_api","POST","TestPOST","","","POST create_docker_container_without_token",""
"failed","Tue Jan 21 01:24:14 GMT 2025","Tue Jan 21 01:24:35 GMT 2025","20932","tests_api","POST","TestPOST","","","POST delete_container",""
"passed","Tue Jan 21 01:24:10 GMT 2025","Tue Jan 21 01:24:11 GMT 2025","312","tests_api","POST","TestPOST","","","POST change_password_without_token",""
"passed","Tue Jan 21 01:24:01 GMT 2025","Tue Jan 21 01:24:01 GMT 2025","340","tests_api","POST","TestPOST","","","POST login",""
"passed","Tue Jan 21 01:23:59 GMT 2025","Tue Jan 21 01:24:00 GMT 2025","344","tests_api","POST","TestPOST","","","POST registration Bulgaria language.",""
"passed","Tue Jan 21 01:25:44 GMT 2025","Tue Jan 21 01:25:45 GMT 2025","319","tests_api","Test Backup","TestBackup","","","test order db create backup non-belonging db",""
"passed","Tue Jan 21 01:25:57 GMT 2025","Tue Jan 21 01:25:58 GMT 2025","527","tests_ui","Test Login Page.","TestLoginPage","","","test_buttons_are_clickable",""
"failed","Tue Jan 21 01:24:07 GMT 2025","Tue Jan 21 01:24:07 GMT 2025","315","tests_api","POST","TestPOST","","","POST db_create_with_wrong_db_version.",""
"passed","Tue Jan 21 01:23:56 GMT 2025","Tue Jan 21 01:23:56 GMT 2025","0","tests_api","GET","TestGET","","","Get token.",""
"passed","Tue Jan 21 01:24:00 GMT 2025","Tue Jan 21 01:24:01 GMT 2025","325","tests_api","POST","TestPOST","","","POST registration email is taken for bg-bg",""
"failed","Tue Jan 21 01:24:13 GMT 2025","Tue Jan 21 01:24:13 GMT 2025","321","tests_api","POST","TestPOST","","","POST checking ports_len negative range",""
"broken","Tue Jan 21 01:26:08 GMT 2025","Tue Jan 21 01:26:13 GMT 2025","5439","tests_ui","Test Profile Page.","TestProfilePage","","","test_check_title_of_static_table",""
"passed","Tue Jan 21 01:24:01 GMT 2025","Tue Jan 21 01:24:02 GMT 2025","379","tests_api","POST","TestPOST","","","POST is logged",""
"failed","Tue Jan 21 01:24:06 GMT 2025","Tue Jan 21 01:24:06 GMT 2025","655","tests_api","POST","TestPOST","","","POST db_create",""
"skipped","Tue Jan 21 01:24:35 GMT 2025","Tue Jan 21 01:24:36 GMT 2025","641","tests_api","POST","TestPOST","","","POST delete_db",""
"passed","Tue Jan 21 01:23:59 GMT 2025","Tue Jan 21 01:23:59 GMT 2025","322","tests_api","POST","TestPOST","","","POST registration for English language.",""
"failed","Tue Jan 21 01:24:14 GMT 2025","Tue Jan 21 01:24:14 GMT 2025","319","tests_api","POST","TestPOST","","","POST create_docker_container_without_token",""
"skipped","Tue Jan 21 01:24:36 GMT 2025","Tue Jan 21 01:25:11 GMT 2025","34494","tests_api","POST","TestPOST","","","POST delete_all_created_db",""
"passed","Tue Jan 21 01:25:57 GMT 2025","Tue Jan 21 01:25:57 GMT 2025","561","tests_ui","Test Login Page.","TestLoginPage","","","test_ids_is_not_repeated_on_login_page",""
"failed","Tue Jan 21 01:24:07 GMT 2025","Tue Jan 21 01:24:07 GMT 2025","319","tests_api","POST","TestPOST","","","POST db_create_with_wrong_env.",""
"failed","Tue Jan 21 01:24:13 GMT 2025","Tue Jan 21 01:24:14 GMT 2025","315","tests_api","POST","TestPOST","","","POST checking ports_len negative symbols",""
"passed","Tue Jan 21 01:24:00 GMT 2025","Tue Jan 21 01:24:00 GMT 2025","312","tests_api","POST","TestPOST","","","POST registration Bulgaria language not agree.",""
"passed","Tue Jan 21 01:23:58 GMT 2025","Tue Jan 21 01:23:58 GMT 2025","301","tests_api","GET","TestGET","","","GET bad_request.",""
"broken","Tue Jan 21 01:26:01 GMT 2025","Tue Jan 21 01:26:07 GMT 2025","5462","tests_ui","Test Profile Page.","TestProfilePage","","","test_open_static_site_page",""
"passed","Tue Jan 21 01:23:57 GMT 2025","Tue Jan 21 01:23:57 GMT 2025","335","tests_api","GET","TestGET","","","GET list db_versions.",""
"broken","Tue Jan 21 01:23:55 GMT 2025","Tue Jan 21 01:23:55 GMT 2025","293","tests_api","Test Connection DB","TestFull","","","Capacity_db",""
"failed","Tue Jan 21 01:23:58 GMT 2025","Tue Jan 21 01:23:58 GMT 2025","311","tests_api","GET","TestGET","","","GET profile status.",""
