"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jun 22 00:59:29 GMT 2024","Sat Jun 22 00:59:30 GMT 2024","693","tests_ui","Test Login Page.","TestUI","","","test_buttons_are_clickable",""
"passed","Sat Jun 22 00:57:58 GMT 2024","Sat Jun 22 00:57:59 GMT 2024","704","tests_api","GET","TestRequests","","","GET profile information.",""
"passed","Sat Jun 22 00:59:27 GMT 2024","Sat Jun 22 00:59:28 GMT 2024","991","tests_ui","Test Main Page.","TestUI","","","test_main_button",""
"failed","Sat Jun 22 00:58:09 GMT 2024","Sat Jun 22 00:58:09 GMT 2024","546","tests_api","POST","TestRequests","","","POST db_create_with_wrong_env.",""
"passed","Sat Jun 22 00:59:20 GMT 2024","Sat Jun 22 00:59:22 GMT 2024","1715","tests_ui","Test Main Page.","TestUI","","","test_ids_is_not_repeated_on_main_page",""
"passed","Sat Jun 22 00:58:07 GMT 2024","Sat Jun 22 00:58:07 GMT 2024","538","tests_api","POST","TestRequests","","","POST is_logged_with_wrong_token",""
"passed","Sat Jun 22 00:58:02 GMT 2024","Sat Jun 22 00:58:02 GMT 2024","563","tests_api","POST","TestRequests","","","Post registration for English language.",""
"passed","Sat Jun 22 00:58:06 GMT 2024","Sat Jun 22 00:58:06 GMT 2024","504","tests_api","POST","TestRequests","","","Post login",""
"skipped","Sat Jun 22 00:58:43 GMT 2024","Sat Jun 22 00:58:44 GMT 2024","1200","tests_api","POST","TestRequests","","","POST delete_db",""
"failed","Sat Jun 22 00:58:07 GMT 2024","Sat Jun 22 00:58:08 GMT 2024","575","tests_api","POST","TestRequests","","","POST db_create",""
"passed","Sat Jun 22 00:58:05 GMT 2024","Sat Jun 22 00:58:06 GMT 2024","537","tests_api","POST","TestRequests","","","Post registration email is taken for unsupported languages",""
"passed","Sat Jun 22 00:59:23 GMT 2024","Sat Jun 22 00:59:26 GMT 2024","3773","tests_ui","Test Main Page.","TestUI","","","test_links",""
"passed","Sat Jun 22 00:59:33 GMT 2024","Sat Jun 22 00:59:34 GMT 2024","1301","tests_ui","Test Profile Page.","TestUI","","","test_ids_is_not_repeated_on_profile_page",""
"skipped","Sat Jun 22 00:58:11 GMT 2024","Sat Jun 22 00:58:13 GMT 2024","1208","tests_api","POST","TestRequests","","","POST db_list_with_filter",""
"passed","Sat Jun 22 00:58:06 GMT 2024","Sat Jun 22 00:58:07 GMT 2024","519","tests_api","POST","TestRequests","","","POST is logged",""
"passed","Sat Jun 22 00:58:18 GMT 2024","Sat Jun 22 00:58:18 GMT 2024","978","tests_api","POST","TestRequests","","","POST checking ports_len positive",""
"passed","Sat Jun 22 01:00:07 GMT 2024","Sat Jun 22 01:00:20 GMT 2024","12552","tests_ui","Test Profile Page.","TestUI","","","test_create_docker_container",""
