"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 25 01:36:23 GMT 2025","Tue Feb 25 01:36:24 GMT 2025","505","tests_api","POST","TestPOST","","","POST registration email is taken for unsupported languages",""
"passed","Tue Feb 25 01:36:34 GMT 2025","Tue Feb 25 01:36:35 GMT 2025","493","tests_api","POST","TestPOST","","","POST db_list",""
"passed","Tue Feb 25 01:38:09 GMT 2025","Tue Feb 25 01:38:40 GMT 2025","30900","tests_api","Test Backup","TestBackup","","","test order db create backup",""
"passed","Tue Feb 25 01:36:38 GMT 2025","Tue Feb 25 01:36:38 GMT 2025","505","tests_api","POST","TestPOST","","","POST change_password_with_wrong_data",""
"failed","Tue Feb 25 01:36:42 GMT 2025","Tue Feb 25 01:36:42 GMT 2025","498","tests_api","POST","TestPOST","","","POST checking ports_len negative range",""
"passed","Tue Feb 25 01:36:26 GMT 2025","Tue Feb 25 01:36:27 GMT 2025","991","tests_api","POST","TestPOST","","","POST is logout",""
"passed","Tue Feb 25 01:38:45 GMT 2025","Tue Feb 25 01:38:45 GMT 2025","0","tests_api","Test Static webpages","TestStaticWebPages","","","POST get token and other params.",""
"passed","Tue Feb 25 01:36:17 GMT 2025","Tue Feb 25 01:36:17 GMT 2025","501","tests_api","GET","TestGET","","","GET list list_dbtypes.",""
"failed","Tue Feb 25 01:36:44 GMT 2025","Tue Feb 25 01:36:44 GMT 2025","502","tests_api","POST","TestPOST","","","POST create_docker_container_without_token",""
"passed","Tue Feb 25 01:36:38 GMT 2025","Tue Feb 25 01:36:39 GMT 2025","504","tests_api","POST","TestPOST","","","POST change_password_without_token",""
"passed","Tue Feb 25 01:36:25 GMT 2025","Tue Feb 25 01:36:25 GMT 2025","519","tests_api","POST","TestPOST","","","POST is logged",""
"broken","Tue Feb 25 01:39:13 GMT 2025","Tue Feb 25 01:39:22 GMT 2025","8706","tests_ui","Test Profile Page.","TestProfilePage","","","test_create_database",""
"failed","Tue Feb 25 01:36:41 GMT 2025","Tue Feb 25 01:36:42 GMT 2025","509","tests_api","POST","TestPOST","","","POST checking ports_len positive",""
