"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 14 00:56:21 GMT 2024","Tue May 14 00:56:22 GMT 2024","544","tests_api","GET","TestRequests","","","List db_types.",""
"passed","Tue May 14 00:58:48 GMT 2024","Tue May 14 00:58:51 GMT 2024","2591","tests_ui","Test Profile Page.","TestUI","","","test_clipboard_jdbc",""
"passed","Tue May 14 00:56:25 GMT 2024","Tue May 14 00:56:26 GMT 2024","550","tests_api","POST","TestRequests","","","Post registration for English language not agree.",""
"passed","Tue May 14 00:56:35 GMT 2024","Tue May 14 00:56:37 GMT 2024","1103","tests_api","POST","TestRequests","","","POST change_password",""
"passed","Tue May 14 00:56:33 GMT 2024","Tue May 14 00:56:34 GMT 2024","716","tests_api","POST","TestRequests","","","POST create_docker_container",""
"passed","Tue May 14 00:56:24 GMT 2024","Tue May 14 00:56:24 GMT 2024","547","tests_api","GET","TestRequests","","","GET profile status.",""
"skipped","Tue May 14 00:56:34 GMT 2024","Tue May 14 00:56:35 GMT 2024","1242","tests_api","POST","TestRequests","","","POST db_list_with_filter",""
"passed","Tue May 14 00:56:29 GMT 2024","Tue May 14 00:56:29 GMT 2024","544","tests_api","POST","TestRequests","","","POST is logged",""
"passed","Tue May 14 00:56:27 GMT 2024","Tue May 14 00:56:28 GMT 2024","550","tests_api","POST","TestRequests","","","Post registration email is taken for bg-bg",""
"passed","Tue May 14 00:56:37 GMT 2024","Tue May 14 00:56:37 GMT 2024","545","tests_api","POST","TestRequests","","","POST change_password_with_wrong_data",""
"passed","Tue May 14 00:58:12 GMT 2024","Tue May 14 00:58:13 GMT 2024","799","tests_ui","Test Main Page.","TestUI","","","test_ids_is_not_repeated_on_main_page",""
"passed","Tue May 14 00:56:23 GMT 2024","Tue May 14 00:56:24 GMT 2024","519","tests_api","GET","TestRequests","","","GET bad request.",""
"passed","Tue May 14 00:56:42 GMT 2024","Tue May 14 00:56:42 GMT 2024","533","tests_api","POST","TestRequests","","","POST checking ports_len negative len",""
"passed","Tue May 14 00:58:18 GMT 2024","Tue May 14 00:58:19 GMT 2024","648","tests_ui","Test Login Page.","TestUI","","","test_ids_is_not_repeated_on_login_page",""
"passed","Tue May 14 00:56:23 GMT 2024","Tue May 14 00:56:23 GMT 2024","554","tests_api","GET","TestRequests","","","GET list regions.",""
"passed","Tue May 14 00:58:17 GMT 2024","Tue May 14 00:58:18 GMT 2024","945","tests_ui","Test Main Page.","TestUI","","","test_main_button",""
"passed","Tue May 14 00:56:37 GMT 2024","Tue May 14 00:56:38 GMT 2024","540","tests_api","POST","TestRequests","","","POST change_password_without_token",""
"broken","Tue May 14 00:56:38 GMT 2024","Tue May 14 00:56:40 GMT 2024","2422","tests_api","POST","TestRequests","","","POST create_docker_container",""
"passed","Tue May 14 00:58:19 GMT 2024","Tue May 14 00:58:20 GMT 2024","682","tests_ui","Test Login Page.","TestUI","","","test_buttons_are_clickable",""
"failed","Tue May 14 00:56:32 GMT 2024","Tue May 14 00:56:33 GMT 2024","557","tests_api","POST","TestRequests","","","POST db_create_with_wrong_region.",""
