"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 04 01:21:41 GMT 2024","Wed Sep 04 01:21:42 GMT 2024","502","tests_api","POST","TestPOST","","","POST is_logged_with_wrong_token",""
"passed","Wed Sep 04 01:21:34 GMT 2024","Wed Sep 04 01:21:34 GMT 2024","515","tests_api","GET","TestGET","","","GET list db_versions.",""
"passed","Wed Sep 04 01:21:53 GMT 2024","Wed Sep 04 01:21:54 GMT 2024","1024","tests_api","POST","TestPOST","","","POST change_password",""
"passed","Wed Sep 04 01:21:32 GMT 2024","Wed Sep 04 01:21:32 GMT 2024","0","tests_api","GET","TestGET","","","Get token.",""
"passed","Wed Sep 04 01:23:17 GMT 2024","Wed Sep 04 01:23:20 GMT 2024","3634","tests_ui","Test Main Page.","TestMainPage","","","test_links",""
"failed","Wed Sep 04 01:23:38 GMT 2024","Wed Sep 04 01:23:42 GMT 2024","3438","tests_ui","Test Profile Page.","TestProfilePage","","","test_delete_database",""
"passed","Wed Sep 04 01:23:26 GMT 2024","Wed Sep 04 01:23:26 GMT 2024","0","tests_ui","Test Profile Page.","TestProfilePage","","","Get token.",""
"passed","Wed Sep 04 01:21:40 GMT 2024","Wed Sep 04 01:21:41 GMT 2024","524","tests_api","POST","TestPOST","","","POST login",""
"passed","Wed Sep 04 01:21:58 GMT 2024","Wed Sep 04 01:21:59 GMT 2024","952","tests_api","POST","TestPOST","","","POST checking ports_len positive",""
"failed","Wed Sep 04 01:21:47 GMT 2024","Wed Sep 04 01:21:48 GMT 2024","1009","tests_api","POST","TestPOST","","","POST db_create",""
"passed","Wed Sep 04 01:21:51 GMT 2024","Wed Sep 04 01:21:52 GMT 2024","1023","tests_api","POST","TestPOST","","","POST create_docker_container",""
"passed","Wed Sep 04 01:21:54 GMT 2024","Wed Sep 04 01:21:55 GMT 2024","511","tests_api","POST","TestPOST","","","POST change_password_with_wrong_data",""
"passed","Wed Sep 04 01:22:01 GMT 2024","Wed Sep 04 01:22:01 GMT 2024","555","tests_api","POST","TestPOST","","","POST create_docker_container_without_token",""
"skipped","Wed Sep 04 01:22:24 GMT 2024","Wed Sep 04 01:22:25 GMT 2024","1017","tests_api","POST","TestPOST","","","POST delete_db",""
"passed","Wed Sep 04 01:21:40 GMT 2024","Wed Sep 04 01:21:40 GMT 2024","514","tests_api","POST","TestPOST","","","POST registration email is taken for unsupported languages",""
"failed","Wed Sep 04 01:21:49 GMT 2024","Wed Sep 04 01:21:49 GMT 2024","509","tests_api","POST","TestPOST","","","POST db_create_with_wrong_db_type.",""
"passed","Wed Sep 04 01:23:26 GMT 2024","Wed Sep 04 01:23:27 GMT 2024","1149","tests_ui","Test Profile Page.","TestProfilePage","","","test_ids_is_not_repeated_on_profile_page",""
"passed","Wed Sep 04 01:22:01 GMT 2024","Wed Sep 04 01:22:02 GMT 2024","998","tests_api","POST","TestPOST","","","POST create_docker_container_without_token",""
