"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 08 19:25:45 GMT 2024","Mon Apr 08 19:25:45 GMT 2024","552","tests_api","GET","TestRequests","","","Get profile information.",""
"passed","Mon Apr 08 19:25:55 GMT 2024","Mon Apr 08 19:25:56 GMT 2024","544","tests_api","POST","TestRequests","","","Post db_create with wrong db_type.",""
"passed","Mon Apr 08 19:25:55 GMT 2024","Mon Apr 08 19:25:55 GMT 2024","602","tests_api","POST","TestRequests","","","Post db_create",""
"passed","Mon Apr 08 19:25:52 GMT 2024","Mon Apr 08 19:25:53 GMT 2024","541","tests_api","POST","TestRequests","","","Post registration email is taken for unsupported languages",""
"passed","Mon Apr 08 19:25:48 GMT 2024","Mon Apr 08 19:25:48 GMT 2024","543","tests_api","GET","TestRequests","","","Get profile status.",""
"passed","Mon Apr 08 19:25:52 GMT 2024","Mon Apr 08 19:25:52 GMT 2024","529","tests_api","POST","TestRequests","","","Post registration email is taken for bg-bg",""
"passed","Mon Apr 08 19:25:44 GMT 2024","Mon Apr 08 19:25:45 GMT 2024","562","tests_api","GET","TestRequests","","","Test tos.",""
"passed","Mon Apr 08 19:25:54 GMT 2024","Mon Apr 08 19:25:55 GMT 2024","549","tests_api","POST","TestRequests","","","test_post_is_logged_with_wrong_token",""
"skipped","Mon Apr 08 19:25:48 GMT 2024","Mon Apr 08 19:25:49 GMT 2024","539","tests_api","POST","TestRequests","","","Post registration",""
"passed","Mon Apr 08 19:25:56 GMT 2024","Mon Apr 08 19:25:56 GMT 2024","543","tests_api","POST","TestRequests","","","Post db_create with wrong db_version.",""
"passed","Mon Apr 08 19:25:47 GMT 2024","Mon Apr 08 19:25:47 GMT 2024","542","tests_api","GET","TestRequests","","","List regions.",""
"passed","Mon Apr 08 19:25:50 GMT 2024","Mon Apr 08 19:25:51 GMT 2024","597","tests_api","POST","TestRequests","","","Post registration Bulgaria language.",""
"passed","Mon Apr 08 19:25:57 GMT 2024","Mon Apr 08 19:25:58 GMT 2024","687","tests_api","POST","TestRequests","","","Post db_list",""
"passed","Mon Apr 08 19:25:58 GMT 2024","Mon Apr 08 19:25:59 GMT 2024","538","tests_api","POST","TestRequests","","","test_post_create_docker_container",""
"passed","Mon Apr 08 19:26:03 GMT 2024","Mon Apr 08 19:26:04 GMT 2024","541","tests_api","POST","TestRequests","","","test_post_create_docker_container_without_token",""
"passed","Mon Apr 08 19:26:04 GMT 2024","Mon Apr 08 19:26:05 GMT 2024","1233","tests_api","POST","TestRequests","","","test_post_create_docker_container_without_token",""
"passed","Mon Apr 08 19:26:00 GMT 2024","Mon Apr 08 19:26:01 GMT 2024","1181","tests_api","POST","TestRequests","","","test_post_change_password",""
"passed","Mon Apr 08 19:25:45 GMT 2024","Mon Apr 08 19:25:46 GMT 2024","541","tests_api","GET","TestRequests","","","List db_types.",""
"passed","Mon Apr 08 19:25:53 GMT 2024","Mon Apr 08 19:25:53 GMT 2024","628","tests_api","POST","TestRequests","","","Post login",""
"passed","Mon Apr 08 19:25:53 GMT 2024","Mon Apr 08 19:25:54 GMT 2024","530","tests_api","POST","TestRequests","","","test_post_is_logged",""
"passed","Mon Apr 08 19:25:50 GMT 2024","Mon Apr 08 19:25:50 GMT 2024","544","tests_api","POST","TestRequests","","","Post registration for English language not agree.",""
"passed","Mon Apr 08 19:25:49 GMT 2024","Mon Apr 08 19:25:50 GMT 2024","580","tests_api","POST","TestRequests","","","Post registration for English language.",""
"passed","Mon Apr 08 19:26:02 GMT 2024","Mon Apr 08 19:26:03 GMT 2024","1172","tests_api","POST","TestRequests","","","test_post_create_docker_container",""
"passed","Mon Apr 08 19:25:56 GMT 2024","Mon Apr 08 19:25:57 GMT 2024","537","tests_api","POST","TestRequests","","","Post db_create with wrong env.",""
"passed","Mon Apr 08 19:25:46 GMT 2024","Mon Apr 08 19:25:47 GMT 2024","538","tests_api","GET","TestRequests","","","List envs.",""
"passed","Mon Apr 08 19:25:46 GMT 2024","Mon Apr 08 19:25:46 GMT 2024","556","tests_api","GET","TestRequests","","","List db_versions.",""
"passed","Mon Apr 08 19:25:47 GMT 2024","Mon Apr 08 19:25:48 GMT 2024","510","tests_api","GET","TestRequests","","","Bad request.",""
"passed","Mon Apr 08 19:25:51 GMT 2024","Mon Apr 08 19:25:52 GMT 2024","541","tests_api","POST","TestRequests","","","Post registration email is taken for en-us",""
